Slice,Count,Total Area,Average Size,%Area,Mean
scan_1,28,186.208,6.650,29.885,255
scan_2,30,138.791,4.626,22.275,255
scan_3,20,248.568,12.428,39.893,255
scan_4,41,189.864,4.631,30.471,255
scan_5,32,144.223,4.507,23.146,255
scan_6,32,206.030,6.438,33.066,255
scan_7,31,159.257,5.137,25.559,255
scan_8,33,133.868,4.057,21.484,255
scan_9,35,164.836,4.710,26.455,255
scan_10,41,151.945,3.706,24.386,255
